u_BT,PosXRight,PosYRight,u_VSP1
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,1.000000,0.858369
0.000000,0.000000,0.783502,0.858369
0.000000,0.000000,-0.020631,0.672534
0.000000,0.000000,-0.020631,-0.017709
0.000000,0.000000,0.000000,-0.017709
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.020631,0.000000
0.000000,0.000000,-0.020631,-0.017709
0.000000,0.000000,-0.103122,-0.017709
0.000000,0.000000,-0.103122,-0.088517
0.000000,0.000000,-0.278359,-0.088517
0.000000,0.000000,-0.463942,-0.238935
0.000000,0.000000,-0.618580,-0.398234
0.000000,0.000000,-0.824793,-0.530970
0.000000,0.000000,-1.000000,-0.707977
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-1.000000,-0.858369
0.000000,0.000000,-0.927885,-0.858369
0.000000,0.082461,-0.927885,-0.796468
0.080944,0.082461,-0.670125,-0.796468
0.080944,0.103092,-0.670125,-0.575215
0.101195,0.103092,-0.381481,-0.575215
0.101195,0.072146,-0.381481,-0.327452
0.070819,0.072146,-0.123722,-0.327452
0.070819,0.000000,-0.123722,-0.106199
0.000000,0.000000,0.000000,-0.106199
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.051546,0.000000
0.000000,0.000000,0.103092,0.044245
0.000000,0.000000,0.257729,0.088491
0.000000,0.000000,0.443312,0.221226
0.000000,0.000000,0.443312,0.380525
0.000000,0.000000,0.659810,0.380525
0.000000,0.000000,0.865993,0.566361
0.000000,-0.020631,0.865993,0.743342
-0.020251,-0.020631,1.000000,0.743342
-0.020251,-0.061861,1.000000,0.858369
-0.060723,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.061861,1.000000,0.858369
-0.060723,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.051576,1.000000,0.858369
-0.050628,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,1.000000,0.858369
-0.060723,-0.061861,0.907224,0.858369
-0.060723,-0.051576,0.907224,0.778733
-0.050628,-0.051576,0.742271,0.778733
-0.050628,0.000000,0.742271,0.637143
0.000000,0.000000,0.525773,0.637143
0.000000,0.000000,0.257729,0.451307
0.000000,0.000000,0.000000,0.221226
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
